iter	Passed	Remaining
6334	44534	25764
6335	44544	25759
6336	44553	25753
6337	44564	25748
6338	44575	25743
6339	44586	25739
6340	44597	25734
6341	44607	25729
6342	44618	25724
6343	44628	25718
6344	44639	25714
6345	44649	25708
6346	44659	25703
6347	44669	25698
6348	44680	25693
6349	44690	25688
6350	44701	25683
6351	44710	25677
6352	44721	25672
6353	44732	25668
6354	44742	25662
6355	44754	25658
6356	44765	25653
6357	44777	25649
6358	44788	25644
6359	44797	25638
6360	44807	25633
6361	44818	25628
6362	44828	25623
6363	44839	25618
6364	44848	25612
6365	44858	25607
6366	44868	25601
6367	44878	25596
6368	44890	25592
6369	44900	25587
6370	44910	25581
6371	44921	25576
6372	44931	25571
6373	44942	25566
6374	44952	25561
6375	44963	25556
6376	44974	25551
6377	44985	25546
6378	44995	25541
6379	45006	25536
6380	45016	25531
6381	45026	25525
6382	45038	25521
6383	45048	25516
6384	45060	25511
6385	45070	25506
6386	45081	25501
6387	45093	25497
6388	45103	25492
6389	45114	25487
6390	45124	25481
6391	45134	25476
6392	45144	25470
6393	45154	25465
6394	45165	25460
6395	45175	25455
6396	45185	25449
6397	45211	25453
6398	45221	25448
6399	45231	25442
6400	45241	25437
6401	45251	25431
6402	45261	25426
6403	45270	25420
6404	45280	25414
6405	45294	25411
6406	45311	25410
6407	45325	25407
6408	45336	25402
6409	45346	25396
6410	45357	25391
6411	45367	25386
6412	45377	25380
6413	45386	25375
6414	45397	25370
6415	45407	25364
6416	45417	25359
6417	45427	25354
6418	45437	25348
6419	45446	25342
6420	45457	25337
6421	45467	25332
6422	45479	25327
6423	45490	25322
6424	45500	25317
6425	45511	25312
6426	45522	25307
6427	45533	25302
6428	45542	25296
6429	45552	25291
6430	45563	25286
6431	45573	25280
6432	45584	25275
6433	45593	25269
6434	45604	25264
6435	45613	25259
6436	45624	25253
6437	45633	25248
6438	45643	25242
6439	45653	25237
6440	45662	25230
6441	45672	25225
6442	45682	25220
6443	45692	25214
6444	45701	25208
6445	45712	25203
6446	45723	25198
6447	45734	25193
6448	45743	25187
6449	45754	25182
6450	45763	25176
6451	45773	25171
6452	45783	25165
6453	45793	25159
6454	45803	25154
6455	45814	25149
6456	45825	25144
6457	45834	25138
6458	45844	25133
6459	45853	25127
6460	45864	25122
6461	45875	25117
6462	45886	25112
6463	45896	25106
6464	45907	25101
6465	45918	25096
6466	45929	25091
6467	45939	25086
6468	45950	25081
6469	45958	25074
6470	45968	25069
6471	45978	25063
6472	45989	25058
6473	45999	25053
6474	46010	25048
6475	46021	25043
6476	46031	25037
6477	46041	25032
6478	46051	25026
6479	46061	25020
6480	46069	25014
6481	46080	25009
6482	46089	25003
6483	46099	24997
6484	46110	24992
6485	46120	24987
6486	46131	24982
6487	46141	24976
6488	46151	24970
6489	46160	24964
6490	46169	24959
6491	46181	24954
6492	46191	24948
6493	46201	24943
6494	46211	24937
6495	46220	24932
6496	46231	24926
6497	46240	24920
6498	46250	24914
6499	46260	24909
6500	46269	24903
6501	46278	24897
6502	46289	24892
6503	46298	24886
6504	46309	24880
6505	46318	24875
6506	46328	24869
6507	46338	24863
6508	46348	24858
6509	46358	24852
6510	46369	24847
6511	46379	24842
6512	46389	24836
6513	46399	24831
6514	46408	24824
6515	46418	24819
6516	46427	24813
6517	46436	24806
6518	46446	24801
6519	46456	24795
6520	46466	24790
6521	46476	24784
6522	46486	24778
6523	46496	24773
6524	46507	24768
6525	46516	24762
6526	46527	24756
6527	46537	24751
6528	46548	24746
6529	46558	24741
6530	46568	24735
6531	46579	24729
6532	46589	24724
6533	46600	24719
6534	46611	24714
6535	46620	24708
6536	46630	24702
6537	46641	24697
6538	46652	24692
6539	46661	24686
6540	46671	24680
6541	46682	24675
6542	46691	24669
6543	46700	24663
6544	46710	24657
6545	46720	24651
6546	46729	24646
6547	46740	24640
6548	46750	24635
6549	46760	24629
6550	46770	24623
6551	46780	24618
6552	46790	24612
6553	46801	24607
6554	46811	24602
6555	46822	24596
6556	46837	24593
6557	46853	24591
6558	46866	24587
6559	46876	24581
6560	46885	24575
6561	46896	24570
6562	46907	24564
6563	46917	24559
6564	46928	24554
6565	46939	24549
6566	46949	24543
6567	46958	24537
6568	46968	24531
6569	46979	24526
6570	46989	24521
6571	46999	24515
6572	47010	24509
6573	47020	24504
6574	47034	24500
6575	47049	24498
6576	47062	24493
6577	47077	24490
6578	47090	24486
6579	47102	24481
6580	47110	24474
6581	47116	24467
6582	47124	24460
6583	47132	24453
6584	47139	24446
6585	47146	24439
6586	47152	24431
6587	47159	24424
6588	47166	24417
6589	47173	24409
6590	47179	24402
6591	47185	24394
6592	47192	24387
6593	47199	24379
6594	47206	24372
6595	47212	24365
6596	47219	24357
6597	47225	24350
6598	47232	24342
6599	47238	24335
6600	47244	24327
6601	47250	24319
6602	47256	24311
6603	47263	24304
6604	47268	24296
6605	47275	24288
6606	47281	24281
6607	47287	24273
6608	47293	24265
6609	47299	24257
6610	47305	24250
6611	47311	24242
6612	47317	24234
6613	47323	24226
6614	47329	24219
6615	47334	24211
6616	47341	24203
6617	47347	24195
6618	47353	24188
6619	47358	24180
6620	47364	24172
6621	47371	24164
6622	47377	24157
6623	47384	24149
6624	47389	24141
6625	47395	24133
6626	47401	24126
6627	47408	24119
6628	47414	24111
6629	47420	24103
6630	47426	24095
6631	47433	24088
6632	47439	24080
6633	47445	24073
6634	47452	24065
6635	47457	24057
6636	47464	24050
6637	47469	24042
6638	47476	24035
6639	47482	24027
6640	47488	24019
6641	47495	24012
6642	47501	24004
6643	47507	23996
6644	47513	23989
6645	47522	23982
6646	47529	23975
6647	47536	23968
6648	47543	23961
6649	47549	23953
6650	47555	23946
6651	47561	23938
6652	47567	23930
6653	47573	23922
6654	47579	23914
6655	47584	23906
6656	47590	23899
6657	47596	23891
6658	47602	23883
6659	47608	23875
6660	47614	23867
6661	47620	23860
6662	47625	23852
6663	47631	23844
6664	47637	23836
6665	47643	23828
6666	47655	23824
6667	47661	23816
6668	47667	23808
6669	47673	23800
6670	47679	23793
6671	47684	23785
6672	47690	23777
6673	47696	23769
6674	47703	23762
6675	47709	23754
6676	47716	23747
6677	47722	23739
6678	47728	23732
6679	47735	23724
6680	47741	23717
6681	47747	23709
6682	47754	23702
6683	47760	23694
6684	47766	23686
6685	47772	23679
6686	47778	23671
6687	47784	23663
6688	47805	23663
6689	47811	23655
6690	47817	23647
6691	47823	23640
6692	47829	23632
6693	47835	23624
6694	47841	23616
6695	47847	23609
6696	47853	23601
6697	47860	23594
6698	47866	23586
6699	47873	23579
6700	47879	23571
6701	47885	23564
6702	47891	23556
6703	47898	23548
6704	47904	23541
6705	47910	23533
6706	47916	23525
6707	47922	23518
6708	47928	23510
6709	47935	23503
6710	47941	23495
6711	47948	23488
6712	47955	23481
6713	47961	23473
6714	47967	23465
6715	47974	23458
6716	47980	23451
6717	47986	23443
6718	47992	23435
6719	47998	23427
6720	48003	23419
6721	48010	23412
6722	48016	23404
6723	48024	23397
6724	48030	23390
6725	48036	23382
6726	48043	23375
6727	48049	23367
6728	48056	23360
6729	48061	23352
6730	48067	23344
6731	48073	23336
6732	48079	23329
6733	48085	23321
6734	48091	23313
6735	48097	23306
6736	48103	23298
6737	48109	23290
6738	48116	23283
6739	48122	23276
6740	48129	23268
6741	48134	23260
6742	48140	23252
6743	48146	23245
6744	48152	23237
6745	48158	23229
6746	48164	23221
6747	48169	23214
6748	48175	23206
6749	48182	23199
6750	48189	23191
6751	48195	23183
6752	48201	23176
6753	48207	23168
6754	48213	23160
6755	48219	23153
6756	48225	23145
6757	48230	23137
6758	48236	23129
6759	48242	23122
6760	48249	23114
6761	48255	23107
6762	48262	23099
6763	48267	23092
6764	48273	23084
6765	48279	23076
6766	48286	23069
6767	48292	23061
6768	48298	23054
6769	48305	23046
6770	48312	23039
6771	48318	23032
6772	48325	23024
6773	48331	23017
6774	48337	23009
6775	48343	23001
6776	48349	22993
6777	48355	22986
6778	48362	22978
6779	48367	22971
6780	48373	22963
6781	48379	22955
6782	48385	22948
6783	48392	22940
6784	48398	22933
6785	48404	22925
6786	48410	22917
6787	48418	22910
6788	48425	22904
6789	48433	22897
6790	48440	22890
6791	48447	22882
6792	48454	22875
6793	48460	22867
6794	48466	22860
6795	48472	22852
6796	48479	22845
6797	48486	22837
6798	48492	22830
6799	48499	22823
6800	48505	22815
6801	48511	22807
6802	48517	22800
6803	48525	22793
6804	48531	22786
6805	48538	22778
6806	48545	22771
6807	48551	22763
6808	48558	22756
6809	48564	22749
6810	48571	22742
6811	48578	22734
6812	48585	22727
6813	48591	22719
6814	48597	22712
6815	48604	22704
6816	48610	22697
6817	48616	22689
6818	48623	22682
6819	48629	22674
6820	48636	22667
6821	48642	22659
6822	48648	22652
6823	48654	22644
6824	48660	22637
6825	48666	22629
6826	48673	22621
6827	48678	22614
6828	48684	22606
6829	48691	22599
6830	48696	22591
6831	48702	22583
6832	48709	22576
6833	48715	22568
6834	48721	22561
6835	48727	22553
6836	48734	22545
6837	48740	22538
6838	48746	22530
6839	48753	22523
6840	48759	22516
6841	48766	22508
6842	48772	22501
6843	48778	22493
6844	48785	22486
6845	48802	22483
6846	48808	22476
6847	48814	22468
6848	48822	22461
6849	48828	22453
6850	48834	22446
6851	48841	22439
6852	48847	22431
6853	48854	22424
6854	48859	22416
6855	48867	22409
6856	48874	22402
6857	48881	22394
6858	48888	22387
6859	48894	22380
6860	48900	22372
6861	48906	22364
6862	48912	22357
6863	48919	22350
6864	48925	22342
6865	48931	22335
6866	48938	22327
6867	48945	22320
6868	48952	22313
6869	48958	22305
6870	48965	22298
6871	48971	22291
6872	48978	22283
6873	48984	22276
6874	48991	22268
6875	48997	22261
6876	49003	22253
6877	49009	22246
6878	49017	22239
6879	49023	22231
6880	49029	22224
6881	49037	22217
6882	49044	22209
6883	49051	22203
6884	49058	22195
6885	49065	22188
6886	49072	22181
6887	49079	22174
6888	49086	22167
6889	49092	22159
6890	49099	22151
6891	49105	22144
6892	49115	22138
6893	49122	22131
6894	49130	22124
6895	49137	22117
6896	49144	22110
6897	49150	22102
6898	49157	22095
6899	49163	22087
6900	49169	22080
6901	49175	22072
6902	49181	22065
6903	49187	22057
6904	49193	22050
6905	49200	22042
6906	49206	22035
6907	49213	22027
6908	49219	22020
6909	49224	22012
6910	49230	22004
6911	49236	21996
6912	49242	21989
6913	49249	21981
6914	49254	21974
6915	49261	21966
6916	49266	21958
6917	49273	21951
6918	49278	21943
6919	49285	21936
6920	49292	21928
6921	49298	21921
6922	49304	21913
6923	49310	21906
6924	49316	21898
6925	49322	21890
6926	49328	21883
6927	49334	21875
6928	49341	21868
6929	49348	21861
6930	49355	21854
6931	49362	21847
6932	49368	21839
6933	49375	21832
6934	49381	21824
6935	49388	21817
6936	49394	21809
6937	49400	21802
6938	49407	21795
6939	49413	21787
6940	49418	21779
6941	49424	21772
6942	49430	21764
6943	49437	21756
6944	49443	21749
6945	49449	21742
6946	49456	21734
6947	49463	21727
6948	49469	21720
6949	49476	21712
6950	49482	21704
6951	49488	21697
6952	49495	21690
6953	49501	21682
6954	49508	21675
6955	49515	21668
6956	49521	21660
6957	49527	21653
6958	49534	21645
6959	49540	21638
6960	49546	21630
6961	49552	21623
6962	49559	21615
6963	49564	21608
6964	49571	21600
6965	49577	21593
6966	49582	21585
6967	49589	21577
6968	49595	21570
6969	49601	21562
6970	49607	21555
6971	49614	21547
6972	49620	21540
6973	49627	21533
6974	49633	21525
6975	49639	21518
6976	49646	21510
6977	49652	21503
6978	49658	21495
6979	49664	21488
6980	49670	21480
6981	49677	21473
6982	49682	21465
6983	49688	21457
6984	49694	21450
6985	49700	21442
6986	49707	21435
6987	49714	21428
6988	49720	21420
6989	49726	21413
6990	49733	21405
6991	49740	21398
6992	49746	21390
6993	49752	21383
6994	49758	21375
6995	49765	21368
6996	49771	21361
6997	49778	21353
6998	49784	21346
6999	49791	21339
7000	49797	21331
7001	49802	21323
7002	49809	21316
7003	49815	21308
7004	49823	21301
7005	49829	21294
7006	49835	21286
7007	49842	21279
7008	49848	21272
7009	49854	21264
7010	49861	21257
7011	49868	21250
7012	49876	21243
7013	49884	21237
7014	49891	21229
7015	49899	21222
7016	49905	21215
7017	49912	21208
7018	49919	21201
7019	49925	21193
7020	49932	21186
7021	49939	21179
7022	49945	21171
7023	49952	21164
7024	49959	21157
7025	49966	21149
7026	49972	21142
7027	49978	21135
7028	49985	21127
7029	49992	21120
7030	49999	21113
7031	50005	21105
7032	50012	21098
7033	50018	21091
7034	50025	21083
7035	50031	21076
7036	50039	21069
7037	50045	21062
7038	50052	21054
7039	50058	21047
7040	50064	21039
7041	50071	21032
7042	50077	21025
7043	50084	21017
7044	50091	21010
7045	50098	21003
7046	50105	20996
7047	50111	20988
7048	50118	20981
7049	50124	20974
7050	50131	20966
7051	50138	20959
7052	50144	20952
7053	50151	20945
7054	50157	20937
7055	50164	20930
7056	50171	20923
7057	50178	20915
7058	50184	20908
7059	50189	20900
7060	50196	20893
7061	50201	20885
7062	50207	20877
7063	50213	20870
7064	50219	20862
7065	50225	20854
7066	50230	20847
7067	50236	20839
7068	50242	20831
7069	50248	20824
7070	50253	20816
7071	50259	20808
7072	50264	20800
7073	50270	20793
7074	50277	20785
7075	50283	20778
7076	50290	20771
7077	50296	20763
7078	50302	20756
7079	50308	20748
7080	50314	20741
7081	50321	20733
7082	50327	20726
7083	50334	20719
7084	50340	20711
7085	50346	20704
7086	50353	20696
7087	50359	20689
7088	50365	20681
7089	50372	20674
7090	50378	20667
7091	50384	20659
7092	50390	20651
7093	50395	20644
7094	50401	20636
7095	50408	20629
7096	50414	20621
7097	50419	20614
7098	50427	20607
7099	50433	20599
7100	50439	20592
7101	50446	20584
7102	50452	20577
7103	50459	20570
7104	50465	20562
7105	50472	20555
7106	50479	20548
7107	50485	20540
7108	50492	20533
7109	50497	20525
7110	50503	20518
7111	50509	20510
7112	50515	20503
7113	50521	20495
7114	50527	20487
7115	50533	20480
7116	50539	20472
7117	50545	20465
7118	50552	20458
7119	50558	20450
7120	50563	20442
7121	50570	20435
7122	50575	20427
7123	50581	20420
7124	50587	20412
7125	50593	20405
7126	50600	20397
7127	50606	20390
7128	50612	20382
7129	50618	20375
7130	50624	20367
7131	50630	20360
7132	50636	20352
7133	50642	20345
7134	50648	20337
7135	50654	20330
7136	50660	20322
7137	50666	20314
7138	50672	20307
7139	50679	20300
7140	50685	20292
7141	50691	20285
7142	50698	20277
7143	50704	20270
7144	50711	20263
7145	50717	20255
7146	50724	20248
7147	50729	20240
7148	50735	20233
7149	50742	20226
7150	50749	20218
7151	50755	20211
7152	50761	20203
7153	50768	20196
7154	50774	20189
7155	50780	20181
7156	50786	20174
7157	50792	20166
7158	50798	20159
7159	50805	20151
7160	50811	20144
7161	50818	20137
7162	50824	20129
7163	50830	20122
7164	50837	20115
7165	50843	20107
7166	50849	20099
7167	50855	20092
7168	50860	20084
7169	50866	20076
7170	50872	20069
7171	50877	20061
7172	50883	20054
7173	50890	20046
7174	50896	20039
7175	50902	20031
7176	50907	20023
7177	50913	20016
7178	50920	20009
7179	50935	20005
7180	50942	19998
7181	50947	19990
7182	50953	19982
7183	50958	19974
7184	50964	19967
7185	50970	19959
7186	50976	19952
7187	50983	19945
7188	50989	19937
7189	50996	19930
7190	51003	19923
7191	51009	19915
7192	51016	19908
7193	51022	19901
7194	51028	19893
7195	51034	19886
7196	51040	19878
7197	51046	19871
7198	51053	19864
7199	51060	19856
7200	51066	19849
7201	51073	19842
7202	51079	19834
7203	51085	19827
7204	51092	19819
7205	51097	19812
7206	51103	19804
7207	51109	19797
7208	51115	19789
7209	51122	19782
7210	51128	19774
7211	51134	19767
7212	51139	19759
7213	51144	19751
7214	51150	19744
7215	51157	19736
7216	51165	19730
7217	51173	19723
7218	51181	19716
7219	51188	19709
7220	51196	19702
7221	51202	19695
7222	51209	19688
7223	51216	19681
7224	51222	19673
7225	51229	19666
7226	51236	19659
7227	51243	19652
7228	51249	19644
7229	51256	19637
7230	51262	19630
7231	51269	19623
7232	51276	19615
7233	51283	19608
7234	51289	19601
7235	51296	19594
7236	51302	19586
7237	51308	19579
7238	51314	19571
7239	51320	19564
7240	51326	19556
7241	51332	19549
7242	51337	19541
7243	51343	19533
7244	51349	19526
7245	51355	19518
7246	51361	19511
7247	51368	19504
7248	51374	19496
7249	51379	19488
7250	51385	19481
7251	51390	19473
7252	51397	19466
7253	51403	19458
7254	51409	19451
7255	51415	19443
7256	51420	19436
7257	51426	19428
7258	51433	19421
7259	51439	19413
7260	51446	19406
7261	51452	19399
7262	51458	19391
7263	51464	19384
7264	51470	19376
7265	51476	19369
7266	51482	19361
7267	51489	19354
7268	51495	19347
7269	51502	19339
7270	51508	19332
7271	51516	19325
7272	51522	19318
7273	51528	19310
7274	51535	19303
7275	51541	19296
7276	51547	19288
7277	51553	19281
7278	51560	19273
7279	51566	19266
7280	51571	19258
7281	51577	19251
7282	51583	19243
7283	51588	19236
7284	51595	19228
7285	51600	19220
7286	51606	19213
7287	51614	19206
7288	51620	19199
7289	51630	19193
7290	51640	19187
7291	51648	19180
7292	51656	19173
7293	51664	19167
7294	51671	19160
7295	51679	19153
7296	51686	19146
7297	51693	19139
7298	51701	19132
7299	51709	19125
7300	51718	19119
7301	51734	19115
7302	51742	19108
7303	51751	19102
7304	51759	19095
7305	51767	19088
7306	51775	19081
7307	51782	19074
7308	51790	19067
7309	51799	19061
7310	51806	19054
7311	51815	19048
7312	51822	19041
7313	51829	19033
7314	51836	19026
7315	51843	19019
7316	51850	19012
7317	51856	19005
7318	51865	18998
7319	51873	18991
7320	51881	18985
7321	51888	18978
7322	51895	18970
7323	51903	18964
7324	51910	18957
7325	51917	18950
7326	51924	18942
7327	51930	18935
7328	51937	18928
7329	51943	18920
7330	51950	18913
7331	51956	18906
7332	51962	18898
7333	51969	18891
7334	51976	18884
7335	51983	18877
7336	51989	18869
7337	51996	18862
7338	52002	18855
7339	52010	18848
7340	52015	18840
7341	52022	18833
7342	52029	18826
7343	52036	18819
7344	52043	18812
7345	52049	18804
7346	52056	18797
7347	52062	18790
7348	52068	18782
7349	52074	18775
7350	52080	18767
7351	52085	18760
7352	52092	18752
7353	52098	18745
7354	52104	18737
7355	52111	18730
7356	52117	18723
7357	52123	18715
7358	52130	18708
7359	52136	18701
7360	52142	18693
7361	52148	18686
7362	52154	18678
7363	52160	18671
7364	52165	18663
7365	52172	18656
7366	52178	18648
7367	52184	18641
7368	52190	18633
7369	52196	18626
7370	52202	18618
7371	52208	18611
7372	52214	18604
7373	52219	18596
7374	52225	18588
7375	52231	18581
7376	52238	18574
7377	52244	18566
7378	52251	18559
7379	52258	18552
7380	52264	18545
7381	52271	18538
7382	52278	18530
7383	52285	18523
7384	52292	18516
7385	52298	18509
7386	52305	18501
7387	52311	18494
7388	52318	18487
7389	52325	18480
7390	52333	18473
7391	52341	18466
7392	52348	18459
7393	52356	18453
7394	52363	18445
7395	52369	18438
7396	52376	18431
7397	52382	18423
7398	52389	18416
7399	52396	18409
7400	52403	18402
7401	52409	18395
7402	52416	18387
7403	52422	18380
7404	52429	18373
7405	52435	18365
7406	52441	18358
7407	52447	18351
7408	52468	18348
7409	52474	18341
7410	52480	18333
7411	52487	18326
7412	52492	18319
7413	52499	18311
7414	52505	18304
7415	52510	18296
7416	52516	18289
7417	52523	18281
7418	52529	18274
7419	52535	18267
7420	52541	18259
7421	52547	18252
7422	52553	18244
7423	52559	18237
7424	52565	18229
7425	52572	18222
7426	52578	18215
7427	52585	18207
7428	52591	18200
7429	52597	18193
7430	52605	18186
7431	52611	18179
7432	52617	18171
7433	52623	18164
7434	52630	18156
7435	52637	18149
7436	52643	18142
7437	52650	18135
7438	52657	18128
7439	52663	18120
7440	52669	18113
7441	52675	18105
7442	52679	18097
7443	52686	18090
7444	52692	18083
7445	52698	18075
7446	52705	18068
7447	52711	18061
7448	52716	18053
7449	52722	18045
7450	52728	18038
7451	52734	18031
7452	52740	18023
7453	52747	18016
7454	52753	18009
7455	52760	18001
7456	52766	17994
7457	52772	17986
7458	52778	17979
7459	52784	17972
7460	52790	17964
7461	52796	17957
7462	52803	17950
7463	52809	17942
7464	52815	17935
7465	52821	17927
7466	52827	17920
7467	52832	17912
7468	52838	17905
7469	52844	17897
7470	52850	17890
7471	52857	17883
7472	52863	17875
7473	52869	17868
7474	52876	17861
7475	52882	17853
7476	52889	17846
7477	52896	17839
7478	52902	17832
7479	52909	17824
7480	52915	17817
7481	52921	17810
7482	52927	17802
7483	52934	17795
7484	52940	17788
7485	52946	17780
7486	52952	17773
7487	52959	17766
7488	52967	17759
7489	52974	17752
7490	52981	17745
7491	52988	17738
7492	52996	17731
7493	53003	17724
7494	53009	17717
7495	53016	17710
7496	53024	17703
7497	53031	17696
7498	53038	17688
7499	53044	17681
7500	53051	17674
7501	53059	17667
7502	53065	17660
7503	53071	17652
7504	53077	17645
7505	53083	17637
7506	53089	17630
7507	53094	17622
7508	53100	17615
7509	53106	17607
7510	53112	17600
7511	53118	17593
7512	53124	17585
7513	53130	17578
7514	53136	17570
7515	53142	17563
7516	53148	17555
7517	53154	17548
7518	53160	17541
7519	53166	17533
7520	53172	17526
7521	53178	17518
7522	53184	17511
7523	53190	17504
7524	53197	17496
7525	53203	17489
7526	53209	17482
7527	53215	17474
7528	53221	17467
7529	53227	17459
7530	53232	17452
7531	53238	17444
7532	53244	17437
7533	53250	17429
7534	53255	17422
7535	53261	17414
7536	53267	17407
7537	53273	17399
7538	53280	17392
7539	53286	17385
7540	53291	17377
7541	53297	17370
7542	53303	17362
7543	53309	17355
7544	53314	17347
7545	53320	17339
7546	53325	17332
7547	53332	17325
7548	53338	17317
7549	53344	17310
7550	53351	17303
7551	53357	17295
7552	53363	17288
7553	53369	17281
7554	53376	17274
7555	53384	17267
7556	53393	17260
7557	53401	17254
7558	53410	17247
7559	53417	17240
7560	53424	17233
7561	53430	17226
7562	53437	17218
7563	53443	17211
7564	53451	17204
7565	53457	17197
7566	53462	17189
7567	53469	17182
7568	53476	17175
7569	53481	17167
7570	53487	17160
7571	53494	17153
7572	53501	17146
7573	53508	17138
7574	53515	17131
7575	53521	17124
7576	53529	17117
7577	53535	17110
7578	53541	17103
7579	53547	17095
7580	53553	17088
7581	53560	17081
7582	53566	17073
7583	53572	17066
7584	53579	17059
7585	53585	17051
7586	53591	17044
7587	53598	17037
7588	53603	17029
7589	53610	17022
7590	53616	17015
7591	53622	17007
7592	53628	17000
7593	53634	16992
7594	53640	16985
7595	53646	16978
7596	53653	16970
7597	53659	16963
7598	53666	16956
7599	53672	16949
7600	53679	16942
7601	53685	16934
7602	53692	16927
7603	53698	16920
7604	53705	16913
7605	53712	16905
7606	53718	16898
7607	53724	16891
7608	53731	16884
7609	53737	16876
7610	53744	16869
7611	53749	16862
7612	53756	16854
7613	53762	16847
7614	53768	16840
7615	53774	16832
7616	53780	16825
7617	53787	16818
7618	53793	16810
7619	53799	16803
7620	53805	16796
7621	53811	16788
7622	53817	16781
7623	53824	16774
7624	53831	16767
7625	53837	16759
7626	53843	16752
7627	53850	16745
7628	53856	16737
7629	53862	16730
7630	53869	16723
7631	53875	16715
7632	53881	16708
7633	53887	16701
7634	53894	16694
7635	53900	16686
7636	53906	16679
7637	53913	16672
7638	53919	16664
7639	53925	16657
7640	53931	16650
7641	53937	16642
7642	53943	16635
7643	53949	16628
7644	53956	16620
7645	53962	16613
7646	53970	16606
7647	53976	16599
7648	53982	16592
7649	53989	16585
7650	53999	16578
7651	54006	16571
7652	54014	16565
7653	54021	16558
7654	54028	16550
7655	54034	16543
7656	54040	16536
7657	54046	16528
7658	54051	16521
7659	54057	16513
7660	54064	16506
7661	54070	16499
7662	54076	16491
7663	54082	16484
7664	54089	16477
7665	54095	16470
7666	54101	16462
7667	54107	16455
7668	54113	16447
7669	54119	16440
7670	54125	16433
7671	54130	16425
7672	54136	16418
7673	54142	16410
7674	54149	16403
7675	54155	16396
7676	54161	16388
7677	54168	16381
7678	54174	16374
7679	54181	16367
7680	54186	16359
7681	54192	16352
7682	54199	16345
7683	54205	16337
7684	54211	16330
7685	54217	16323
7686	54222	16315
7687	54229	16308
7688	54235	16301
7689	54241	16293
7690	54247	16286
7691	54253	16278
7692	54259	16271
7693	54265	16264
7694	54272	16257
7695	54277	16249
7696	54284	16242
7697	54290	16234
7698	54296	16227
7699	54302	16220
7700	54308	16212
7701	54315	16205
7702	54321	16198
7703	54326	16190
7704	54332	16183
7705	54338	16176
7706	54344	16168
7707	54350	16161
7708	54355	16153
7709	54361	16146
7710	54367	16138
7711	54373	16131
7712	54379	16124
7713	54385	16116
7714	54391	16109
7715	54397	16102
7716	54404	16094
7717	54410	16087
7718	54416	16080
7719	54422	16073
7720	54427	16065
7721	54434	16058
7722	54441	16051
7723	54447	16043
7724	54453	16036
7725	54459	16029
7726	54465	16021
7727	54471	16014
7728	54477	16007
7729	54484	15999
7730	54489	15992
7731	54495	15985
7732	54502	15977
7733	54507	15970
7734	54514	15963
7735	54521	15956
7736	54527	15948
7737	54534	15941
7738	54540	15934
7739	54547	15927
7740	54553	15920
7741	54560	15913
7742	54567	15905
7743	54573	15898
7744	54579	15891
7745	54585	15883
7746	54592	15876
7747	54598	15869
7748	54605	15862
7749	54612	15855
7750	54618	15848
7751	54625	15840
7752	54631	15833
7753	54637	15826
7754	54644	15818
7755	54649	15811
7756	54656	15804
7757	54662	15797
7758	54669	15789
7759	54675	15782
7760	54681	15775
7761	54687	15768
7762	54693	15760
7763	54700	15753
7764	54706	15746
7765	54712	15738
7766	54719	15731
7767	54725	15724
7768	54731	15716
7769	54737	15709
7770	54742	15702
7771	54750	15695
7772	54756	15687
7773	54763	15680
7774	54769	15673
7775	54775	15666
7776	54781	15658
7777	54787	15651
7778	54794	15644
7779	54800	15637
7780	54806	15629
7781	54812	15622
7782	54818	15615
7783	54824	15607
7784	54830	15600
7785	54836	15593
7786	54841	15585
7787	54847	15578
7788	54853	15570
7789	54859	15563
7790	54865	15556
7791	54871	15548
7792	54877	15541
7793	54883	15534
7794	54890	15527
7795	54896	15519
7796	54902	15512
7797	54908	15505
7798	54914	15497
7799	54920	15490
7800	54926	15482
7801	54932	15475
7802	54938	15468
7803	54945	15461
7804	54952	15454
7805	54958	15446
7806	54964	15439
7807	54971	15432
7808	54977	15425
7809	54982	15417
7810	54988	15410
7811	54994	15403
7812	55001	15395
7813	55006	15388
7814	55011	15380
7815	55017	15373
7816	55024	15366
7817	55031	15359
7818	55037	15351
7819	55044	15344
7820	55050	15337
7821	55056	15330
7822	55063	15323
7823	55068	15315
7824	55074	15308
7825	55081	15301
7826	55087	15293
7827	55093	15286
7828	55099	15279
7829	55105	15271
7830	55111	15264
7831	55117	15257
7832	55123	15249
7833	55129	15242
7834	55134	15235
7835	55140	15227
7836	55146	15220
7837	55152	15212
7838	55157	15205
7839	55163	15198
7840	55170	15190
7841	55176	15183
7842	55182	15176
7843	55188	15169
7844	55194	15161
7845	55199	15154
7846	55205	15146
7847	55211	15139
7848	55217	15132
7849	55222	15124
7850	55228	15117
7851	55234	15110
7852	55240	15102
7853	55246	15095
7854	55252	15088
7855	55258	15080
7856	55264	15073
7857	55270	15065
7858	55275	15058
7859	55281	15051
7860	55288	15044
7861	55294	15036
7862	55300	15029
7863	55307	15022
7864	55313	15015
7865	55319	15007
7866	55325	15000
7867	55331	14993
7868	55336	14985
7869	55342	14978
7870	55348	14971
7871	55354	14963
7872	55360	14956
7873	55366	14949
7874	55372	14941
7875	55377	14934
7876	55383	14926
7877	55389	14919
7878	55395	14912
7879	55401	14904
7880	55406	14897
7881	55412	14890
7882	55418	14882
7883	55423	14875
7884	55429	14867
7885	55434	14860
7886	55440	14852
7887	55446	14845
