iter	RMSE
4825	161691.4159
4826	161672.6601
4827	161653.9932
4828	161636.4752
4829	161612.7476
4830	161589.9405
4831	161573.0713
4832	161560.4645
4833	161545.5312
4834	161533.7874
4835	161517.2211
4836	161501.1499
4837	161481.3704
4838	161457.3334
4839	161446.4763
4840	161427.2966
4841	161408.6712
4842	161399.745
4843	161381.6931
4844	161365.2111
4845	161357.5441
4846	161339.8376
4847	161320.3888
4848	161306.6381
4849	161288.8226
4850	161268.6542
4851	161252.7348
4852	161234.4191
4853	161220.2509
4854	161212.6067
4855	161193.4706
4856	161174.6856
4857	161162.4563
4858	161143.3801
4859	161122.6221
4860	161099.4388
4861	161089.8084
4862	161078.0592
4863	161053.7658
4864	161039.843
4865	161026.6046
4866	161016.3211
4867	161002.6057
4868	160975.1367
4869	160958.972
4870	160952.003
4871	160932.5055
4872	160918.6817
4873	160907.4241
4874	160898.0697
4875	160877.7855
4876	160859.9244
4877	160835.7478
4878	160820.2572
4879	160813.047
4880	160800.9479
4881	160779.0874
4882	160762.1898
4883	160737.7622
4884	160728.9273
4885	160717.4859
4886	160700.0151
4887	160686.5355
4888	160670.3173
4889	160658.3204
4890	160641.6663
4891	160630.4518
4892	160617.104
4893	160595.6045
4894	160580.7234
4895	160552.5977
4896	160522.4087
4897	160507.0458
4898	160491.3167
4899	160473.8193
4900	160458.7009
4901	160442.4351
4902	160430.8363
4903	160406.1983
4904	160381.8142
4905	160370.7983
4906	160355.4978
4907	160343.6219
4908	160327.2403
4909	160315.9434
4910	160291.5118
4911	160271.6699
4912	160263.4938
4913	160263.0441
4914	160244.795
4915	160227.4599
4916	160211.3898
4917	160196.5122
4918	160175.9004
4919	160150.405
4920	160132.906
4921	160119.3572
4922	160102.4352
4923	160081.2785
4924	160065.6864
4925	160053.4772
4926	160048.5814
4927	160027.9757
4928	160009.2008
4929	159990.4814
4930	159973.9417
4931	159957.9466
4932	159945.9571
4933	159933.3905
4934	159923.3934
4935	159899.0757
4936	159876.3612
4937	159863.3181
4938	159850.2444
4939	159840.0773
4940	159832.6636
4941	159820.3151
4942	159808.6697
4943	159797.7636
4944	159774.2925
4945	159752.8321
4946	159735.3184
4947	159724.7311
4948	159707.89
4949	159697.2785
4950	159679.1155
4951	159670.0956
4952	159655.9874
4953	159631.8093
4954	159620.5858
4955	159603.5035
4956	159589.621
4957	159574.1985
4958	159559.1384
4959	159541.253
4960	159528.3859
4961	159506.1046
4962	159488.8252
4963	159473.3209
4964	159460.8357
4965	159448.0394
4966	159433.9367
4967	159420.5186
4968	159399.3569
4969	159373.255
4970	159354.4483
4971	159335.4175
4972	159324.6429
4973	159307.9544
4974	159299.7695
4975	159294.7371
4976	159278.9979
4977	159267.4587
4978	159251.3461
4979	159228.087
4980	159213.2211
4981	159190.4747
4982	159179.7922
4983	159162.8845
4984	159143.3668
4985	159126.6245
4986	159114.205
4987	159095.3236
4988	159085.1127
4989	159064.9225
4990	159040.7331
4991	159026.0107
4992	159016.1434
4993	159009.9556
4994	158995.0493
4995	158976.2069
4996	158958.5197
4997	158945.1299
4998	158924.4276
4999	158904.7707
5000	158891.0399
5001	158880.4834
5002	158865.0444
5003	158848.4064
5004	158827.4321
5005	158814.0169
5006	158792.6258
5007	158771.7976
5008	158761.4132
5009	158750.527
5010	158735.7735
5011	158725.3501
5012	158706.814
5013	158689.7565
5014	158671.1462
5015	158651.8237
5016	158644.2329
5017	158631.2193
5018	158616.7626
5019	158600.2966
5020	158584.7559
5021	158567.488
5022	158539.3154
5023	158520.3091
5024	158503.4526
5025	158485.9059
5026	158470.5893
5027	158448.443
5028	158438.1191
5029	158422.2404
5030	158409.3902
5031	158397.2542
5032	158375.9894
5033	158355.9635
5034	158335.6637
5035	158314.607
5036	158306.484
5037	158284.7426
5038	158263.1171
5039	158236.985
5040	158228.3651
5041	158208.9949
5042	158193.9348
5043	158181.5285
5044	158168.9265
5045	158154.29
5046	158138.5216
5047	158123.2681
5048	158102.4839
5049	158087.7372
5050	158064.4213
5051	158054.2907
5052	158046.2001
5053	158032.8366
5054	158021.4327
5055	158012.3113
5056	158006.9944
5057	157993.7841
5058	157976.596
5059	157971.7488
5060	157955.1499
5061	157936.3584
5062	157916.5612
5063	157899.3622
5064	157883.9164
5065	157865.1366
5066	157855.8341
5067	157845.3338
5068	157827.44
5069	157813.8689
5070	157790.3848
5071	157776.1601
5072	157761.9927
5073	157747.8559
5074	157735.771
5075	157724.6412
5076	157709.7837
5077	157697.2456
5078	157680.5877
5079	157667.284
5080	157657.0897
5081	157644.6725
5082	157620.8307
5083	157608.6359
5084	157587.6615
5085	157584.7275
5086	157570.7464
5087	157555.8802
5088	157539.4717
5089	157528.4233
5090	157517.0841
5091	157506.0854
5092	157492.0508
5093	157483.4837
5094	157461.4884
5095	157432.7583
5096	157412.7676
5097	157403.3803
5098	157380.6807
5099	157363.3193
5100	157346.5784
5101	157329.8025
5102	157313.5044
5103	157292.0949
5104	157274.2904
5105	157267.9952
5106	157258.1521
5107	157240.3278
5108	157220.9915
5109	157208.67
5110	157205.9563
5111	157190.1788
5112	157172.3241
5113	157155.1052
5114	157134.5117
5115	157107.9594
5116	157083.1222
5117	157061.2971
5118	157048.8709
5119	157036.0703
5120	157014.0219
5121	156996.3167
5122	156974.1484
5123	156954.5136
5124	156944.4533
5125	156928.5809
5126	156906.2741
5127	156889.7647
5128	156867.2515
5129	156846.878
5130	156832.737
5131	156821.993
5132	156812.7489
5133	156794.3994
5134	156779.275
5135	156771.7606
5136	156764
5137	156739.7432
5138	156726.4601
5139	156706.5578
5140	156687.4522
5141	156681.5283
5142	156664.7611
5143	156647.475
5144	156634.6403
5145	156622.3998
5146	156606.4991
5147	156589.6607
5148	156578.3212
5149	156567.4044
5150	156551.4996
5151	156538.6995
5152	156515.9177
5153	156503.9784
5154	156494.5317
5155	156476.7621
5156	156453.0088
5157	156433.0595
5158	156425.1065
5159	156407.907
5160	156387.2409
5161	156370.8039
5162	156349.8445
5163	156331.8222
5164	156323.8275
5165	156314.6467
5166	156293.2677
5167	156281.5673
5168	156262.5147
5169	156245.6909
5170	156228.3699
5171	156218.1536
5172	156207.0344
5173	156195.1935
5174	156180.5974
5175	156176.8697
5176	156166.2138
5177	156151.8974
5178	156130.6886
5179	156115.2195
5180	156101.4584
5181	156084.4561
5182	156071.9358
5183	156049.2379
5184	156041.761
5185	156022.9162
5186	156013.4808
5187	155998.3083
5188	155989.0201
5189	155975.5245
5190	155960.9661
5191	155944.3154
5192	155931.5081
5193	155923.1427
5194	155908.2693
5195	155892.6901
5196	155878.6301
5197	155865.7445
5198	155848.4551
5199	155835.3125
5200	155822.2714
5201	155803.5943
5202	155786.7903
5203	155772.99
5204	155763.9951
5205	155754.8731
5206	155743.1338
5207	155726.8251
5208	155712.6411
5209	155692.3848
5210	155677.6687
5211	155664.8679
5212	155646.2142
5213	155636.2373
5214	155622.6306
5215	155604.2103
5216	155593.4883
5217	155580.646
5218	155561.5236
5219	155542.6504
5220	155522.2211
5221	155497.87
5222	155482.8278
5223	155455.2034
5224	155434.174
5225	155417.5026
5226	155403.2839
5227	155387.7376
5228	155376.1484
5229	155363.2988
5230	155343.3683
5231	155339.3899
5232	155319.1441
5233	155304.4747
5234	155287.5503
5235	155269.4458
5236	155261.1524
5237	155248.1875
5238	155234.8265
5239	155223.0669
5240	155210.9867
5241	155196.0232
5242	155178.3628
5243	155163.2265
5244	155143.7464
5245	155132.4211
5246	155110.0107
5247	155083.6183
5248	155069.7344
5249	155054.2765
5250	155044.3249
5251	155031.063
5252	155020.8612
5253	155006.9062
5254	154984.7804
5255	154971.4943
5256	154953.5619
5257	154943.4474
5258	154924.0183
5259	154914.2413
5260	154899.3472
5261	154888.3251
5262	154876.2676
5263	154863.4554
5264	154849.5064
5265	154833.944
5266	154819.469
5267	154799.4257
5268	154786.3167
5269	154778.6198
5270	154759.4637
5271	154750.7875
5272	154728.3733
5273	154712.5782
5274	154691.3663
5275	154673.8018
5276	154646.7823
5277	154634.4144
5278	154620.0725
5279	154601.7658
5280	154584.9404
5281	154573.3109
5282	154555.5842
5283	154543.757
5284	154532.8918
5285	154513.8587
5286	154503.1621
5287	154488.8407
5288	154480.874
5289	154471.8972
5290	154449.1343
5291	154437.8359
5292	154424.0141
5293	154409.2893
5294	154388.9804
5295	154373.9372
5296	154360.7687
5297	154346.8982
5298	154335.5703
5299	154307.6129
5300	154304.1227
5301	154286.2705
5302	154270.8442
5303	154262.715
5304	154245.9782
5305	154228.7322
5306	154214.06
5307	154195.1844
5308	154178.2463
5309	154163.9331
5310	154143.1426
5311	154127.1151
5312	154114.2813
5313	154092.951
5314	154076.2623
5315	154069.2994
5316	154051.9585
5317	154032.886
5318	154022.3299
5319	154015.4285
5320	153998.6366
5321	153993.6646
5322	153972.6474
5323	153954.3797
5324	153936.547
5325	153917.7196
5326	153905.629
5327	153892.2586
5328	153876.7791
5329	153851.9496
5330	153834.1734
5331	153808.8892
5332	153793.7551
5333	153769.1235
5334	153748.5618
5335	153736.6376
5336	153723.2402
5337	153708.4458
5338	153697.4582
5339	153673.9291
5340	153660.1737
5341	153642.3863
5342	153628.9185
5343	153616.3655
5344	153605.9171
5345	153590.5892
5346	153573.9472
5347	153561.7619
5348	153549.0513
5349	153536.2196
5350	153526.4757
5351	153517.2147
5352	153507.046
5353	153498.0364
5354	153485.5915
5355	153468.0268
5356	153460.6344
5357	153451.0235
5358	153426.2667
5359	153411.7304
5360	153407.453
5361	153394.7446
5362	153387.6991
5363	153372.3929
5364	153364.8711
5365	153348.6259
5366	153337.524
5367	153315.4759
5368	153303.7893
5369	153287.8498
5370	153271.5879
5371	153260.5754
5372	153248.5024
5373	153236.7807
5374	153208.9171
5375	153190.938
5376	153176.398
5377	153156.6954
5378	153141.3405
5379	153126.2021
5380	153109.9902
5381	153095.6073
5382	153074.4828
5383	153053.6589
5384	153032.122
5385	153016.2958
5386	153001.4309
5387	152986.0799
5388	152973.7734
5389	152960.5207
5390	152944.0886
5391	152932.1528
5392	152914.3619
5393	152900.1538
5394	152899.7911
5395	152888.1304
5396	152878.6474
5397	152869.0243
5398	152856.419
5399	152847.1107
5400	152839.4354
5401	152815.4082
5402	152804.6709
5403	152793.3126
5404	152778.261
5405	152764.3626
5406	152744.06
5407	152734.0686
5408	152718.5854
5409	152700.2659
5410	152686.1164
5411	152676.635
5412	152661.8186
5413	152648.1397
5414	152633.6416
5415	152626.9306
5416	152617.2799
5417	152599.1392
5418	152585.4084
5419	152579.0695
5420	152562.1271
5421	152553.0853
5422	152543.1139
5423	152530.0843
5424	152510.452
5425	152487.9712
5426	152479.7643
5427	152462.4393
5428	152452.9476
5429	152433.427
5430	152422.4893
5431	152415.652
5432	152394.4652
5433	152378.9756
5434	152367.3626
5435	152346.8466
5436	152326.5608
5437	152312.8851
5438	152298.2396
5439	152280.9049
5440	152256.4129
5441	152240.6654
5442	152230.3512
5443	152216.5845
5444	152198.2665
5445	152183.1884
5446	152171.459
5447	152156.743
5448	152139.712
5449	152129.0627
5450	152115.1182
5451	152094.2799
5452	152079.2042
5453	152062.9037
5454	152048.6241
5455	152028.6928
5456	152015.1535
5457	152003.8888
5458	151986.9499
5459	151976.1066
5460	151962.9687
5461	151949.4432
5462	151935.3405
5463	151921.7396
5464	151911.2594
5465	151897.2741
5466	151875.6254
5467	151863.1401
5468	151851.8821
5469	151837.4151
5470	151825.76
5471	151806.7024
5472	151791.2665
5473	151784.1866
5474	151765.4357
5475	151744.7813
5476	151728.9462
5477	151713.1847
5478	151702.2897
5479	151688.0172
5480	151677.1301
5481	151660.922
5482	151647.9229
5483	151630.832
5484	151610.8336
5485	151598.8718
5486	151571.6301
5487	151550.8938
5488	151536.4888
5489	151527.8523
5490	151513.7769
5491	151502.7046
5492	151482.0597
5493	151470.7018
5494	151458.6687
5495	151447.5082
5496	151427.1354
5497	151411.8441
5498	151399.9229
5499	151387.2353
5500	151360.392
5501	151349.5379
5502	151336.9618
5503	151316.2941
5504	151306.7148
5505	151291.9649
5506	151278.8675
5507	151265.5399
5508	151251.9738
5509	151235.1998
5510	151222.224
5511	151211.5745
5512	151201.092
5513	151181.965
5514	151164.4036
5515	151158.5083
5516	151142.762
5517	151127.0269
5518	151110.1311
5519	151096.3987
5520	151081.5066
5521	151069.4849
5522	151064.1508
5523	151045.7825
5524	151037.6449
5525	151028.7872
5526	151011.9814
5527	150996.8062
5528	150993.1235
5529	150974.6789
5530	150953.3966
5531	150938.1084
5532	150924.7235
5533	150910.0164
5534	150896.5531
5535	150881.6462
5536	150869.7028
5537	150858.8283
5538	150846.2671
5539	150831.6201
5540	150811.7954
5541	150797.0985
5542	150782.8862
5543	150769.4071
5544	150755.6248
5545	150744.8179
5546	150727.0234
5547	150713.7666
5548	150697.4329
5549	150683.2534
5550	150665.0956
5551	150654.6771
5552	150642.4814
5553	150628.6978
5554	150615.5995
5555	150607.2893
5556	150587.3962
5557	150577.3895
5558	150563.612
5559	150545.6443
5560	150533.5665
5561	150520.8905
5562	150506.5479
5563	150490.8949
5564	150467.6571
5565	150450.8271
5566	150442.0913
5567	150432.6312
5568	150417.7485
5569	150402.5437
5570	150388.1356
5571	150374.5262
5572	150362.7969
5573	150357.9661
5574	150344.8914
5575	150331.4543
5576	150325.9989
5577	150309.5037
5578	150301.2921
5579	150291.852
5580	150279.7171
5581	150263.2541
5582	150247.6494
5583	150236.7947
5584	150229.4126
5585	150217.577
5586	150198.5825
5587	150185.8077
5588	150166.0002
5589	150152.3277
5590	150137.1272
5591	150122.6211
5592	150101.088
5593	150081.4175
5594	150073.1173
5595	150059.2099
5596	150043.5781
5597	150031.0372
5598	150015.4522
5599	150006.5753
5600	149996.5219
5601	149985.7481
5602	149957.0507
5603	149944.0102
5604	149930.716
5605	149915.2653
5606	149905.7549
5607	149891.1308
5608	149887.709
5609	149867.2134
5610	149857.0314
5611	149841.1842
5612	149829.8844
5613	149819.5963
5614	149808.0028
5615	149796.7326
5616	149774.9391
5617	149761.2176
5618	149747.983
5619	149731.9418
5620	149715.8363
5621	149703.7465
5622	149695.1187
5623	149682.278
5624	149666.5484
5625	149652.9108
5626	149642.2834
5627	149633.9686
5628	149624.7328
5629	149618.0718
5630	149600.6523
5631	149581.5389
5632	149564.2496
5633	149552.3989
5634	149538.3877
5635	149523.644
5636	149510.4253
5637	149489.4474
5638	149473.8248
5639	149459.8526
5640	149444.1188
5641	149420.9474
5642	149404.1649
5643	149391.3476
5644	149377.4341
5645	149365.7986
5646	149355.782
5647	149344.6163
5648	149324.1424
5649	149314.2475
5650	149298.1176
5651	149291.2831
5652	149283.0984
5653	149267.1372
5654	149264.9653
5655	149246.3186
5656	149242.2898
5657	149228.4341
5658	149218.222
5659	149197.501
5660	149182.0153
5661	149173.1092
5662	149152.0085
5663	149145.0672
5664	149125.4433
5665	149111.6295
5666	149097.2957
5667	149088.6053
5668	149065.7057
5669	149046.3456
5670	149030.7203
5671	149016.6731
5672	148997.7571
5673	148980.3658
5674	148967.4337
5675	148949.4058
5676	148941.4474
5677	148928.2346
5678	148906.2751
5679	148894.3772
5680	148882.7007
5681	148874.0434
5682	148848.8713
5683	148836.0072
5684	148819.3385
5685	148804.9199
5686	148794.3307
5687	148785.1236
5688	148775.1008
5689	148764.0746
5690	148752.6051
5691	148739.4715
5692	148724.0246
5693	148709.0218
5694	148685.7381
5695	148667.6313
5696	148656.7939
5697	148648.2056
5698	148633.6059
5699	148624.8783
5700	148615.0711
5701	148601.8254
5702	148597.6785
5703	148587.4849
5704	148575.1657
5705	148558.3745
5706	148544.9679
5707	148534.6647
5708	148521.54
5709	148509.8432
5710	148497.7114
5711	148489.0695
5712	148474.3289
5713	148464.845
5714	148452.668
5715	148436.7108
5716	148419.0589
5717	148409.7187
5718	148394.5154
5719	148380.1465
5720	148368.1416
5721	148357.6404
5722	148348.5442
5723	148328.0305
5724	148320.4716
5725	148298.8822
5726	148286.3636
5727	148278.3829
5728	148259.3705
5729	148241.4919
5730	148223.0319
5731	148200.4278
5732	148184.0287
5733	148162.5089
5734	148153.8585
5735	148145.9388
5736	148134.6854
5737	148120.866
5738	148120.0152
5739	148102.9324
5740	148098.3975
5741	148080.3133
5742	148063.3195
5743	148047.6371
5744	148038.3321
5745	148024.1713
5746	148008.5805
5747	147999.2891
5748	147981.1008
5749	147963.0002
5750	147948.8637
5751	147946.0136
5752	147934.9008
5753	147917.0106
5754	147905.7017
5755	147896.3016
5756	147888.2342
5757	147873.2223
5758	147856.9383
5759	147840.7692
5760	147825.9114
5761	147810.7607
5762	147794.9876
5763	147783.3232
5764	147775.6024
5765	147765.4279
5766	147745.3918
5767	147736.6971
5768	147728.1445
5769	147717.0875
5770	147707.0455
5771	147691.9307
5772	147679.2847
5773	147670.4628
5774	147653.0824
5775	147644.0839
5776	147633.6395
5777	147622.9182
5778	147606.5439
5779	147602.2304
5780	147584.7811
5781	147567.8175
5782	147561.3096
5783	147542.5689
5784	147528.8859
5785	147512.7604
5786	147500.7537
5787	147485.0346
5788	147478.6067
5789	147464.7187
5790	147448.0418
5791	147437.4189
5792	147426.224
5793	147416.6929
5794	147410.2271
5795	147393.8244
5796	147383.3308
5797	147367.4956
5798	147352.5023
5799	147341.9211
5800	147329.3961
5801	147317.2061
5802	147298.2532
5803	147281.8586
5804	147270.9403
5805	147254.6399
5806	147236.7394
5807	147222.6548
5808	147201.5046
5809	147193.4419
5810	147182.2149
5811	147170.0869
5812	147159.8038
5813	147153.6733
5814	147139.5058
5815	147125.0007
5816	147111.1597
5817	147095.1853
5818	147077.5722
5819	147063.9104
5820	147048.3694
5821	147041.7391
5822	147025.339
5823	147009.1787
5824	146998.7805
5825	146991.7418
5826	146974.4164
5827	146964.2348
5828	146937.8185
5829	146921.3568
5830	146907.2658
5831	146896.7555
5832	146887.8326
5833	146868.1341
5834	146864.1849
5835	146854.2716
5836	146829.9029
5837	146815.4786
5838	146805.8905
5839	146793.605
5840	146775.6407
5841	146761.8936
5842	146752.7812
5843	146748.5074
5844	146737.8214
5845	146726.6697
5846	146713.395
5847	146693.3508
5848	146672.7601
5849	146662.0681
5850	146645.3682
5851	146635.9451
5852	146622.82
5853	146606.2398
5854	146581.8434
5855	146564.0379
5856	146551.974
5857	146536.9303
5858	146522.1463
5859	146512.5296
5860	146502.8343
5861	146487.7561
5862	146477.9923
5863	146471.7445
5864	146458.4729
5865	146446.3016
5866	146431.3942
5867	146426.4915
5868	146422.0874
5869	146407.121
5870	146388.6578
5871	146373.7925
5872	146361.8621
5873	146345.8358
5874	146332.7049
5875	146323.6455
5876	146312.6979
5877	146296.5256
5878	146292.8839
5879	146282.0506
5880	146268.8946
5881	146253.4344
5882	146242.4818
5883	146225.0339
5884	146211.9705
5885	146202.0565
5886	146189.5758
5887	146174.1883
5888	146165.8083
5889	146149.8191
5890	146139.2302
5891	146123.7504
5892	146105.794
5893	146090.1429
5894	146081.4542
5895	146064.8013
5896	146054.1026
5897	146043.072
5898	146031.6189
5899	146020.649
5900	145998.5058
5901	145986.4051
5902	145973.4087
5903	145952.2587
5904	145941.7274
5905	145926.976
5906	145915.8916
5907	145906.049
5908	145883.9315
5909	145869.3845
5910	145855.6282
5911	145849.7339
5912	145836.9951
5913	145821.276
5914	145804.8995
5915	145796.4889
5916	145784.7125
5917	145762.3817
5918	145744.1799
5919	145726.0131
5920	145711.0479
5921	145701.9234
5922	145693.1401
5923	145678.4431
5924	145664.1388
5925	145653.459
5926	145644.0636
5927	145633.7146
5928	145622.0007
5929	145604.6371
5930	145582.9193
5931	145566.257
5932	145550.8391
5933	145537.618
5934	145530.8942
5935	145521.0721
5936	145519.2336
5937	145513.1338
5938	145506.0155
5939	145492.5093
5940	145476.5461
5941	145468.4787
5942	145454.2374
5943	145432.0881
5944	145412.3969
5945	145389.618
5946	145373.063
5947	145360.7266
5948	145339.4704
5949	145325.0673
5950	145314.9119
5951	145296.2379
5952	145283.3402
5953	145266.0574
5954	145255.6158
5955	145247.4663
5956	145232.8742
5957	145217.9822
5958	145206.6694
5959	145194.9636
5960	145181.8879
5961	145167.0671
5962	145150.7994
5963	145131.8184
5964	145122.6948
5965	145101.705
5966	145089.2498
5967	145075.0513
5968	145062.6048
5969	145050.3139
5970	145033.7097
5971	145020.6711
5972	145011.3551
5973	144994.5386
5974	144977.7348
5975	144967.9553
5976	144954.0408
5977	144938.2468
5978	144924.7003
5979	144908.1345
5980	144894.0484
5981	144873.5734
5982	144855.1045
5983	144839.6012
5984	144826.2454
5985	144815.757
5986	144801.7411
5987	144784.5542
5988	144771.1737
5989	144752.2586
5990	144742.3076
5991	144727.1665
5992	144711.8761
5993	144693.4326
5994	144681.0764
5995	144663.0116
5996	144641.6874
5997	144625.1245
5998	144618.1206
5999	144606.1757
6000	144595.6568
6001	144576.7874
6002	144576.6181
6003	144557.3667
6004	144542.7514
6005	144531.793
6006	144520.2258
6007	144507.2167
6008	144494.4425
6009	144485.6502
6010	144475.7384
6011	144465.1081
6012	144450.5866
6013	144443.071
6014	144428.8167
6015	144416.4107
6016	144405.4023
6017	144392.8538
6018	144377.1983
6019	144369.6558
6020	144358.5441
6021	144349.9943
6022	144338.392
6023	144323.7929
6024	144307.1817
6025	144294.5003
6026	144277.6543
6027	144274.2637
6028	144264.7492
6029	144244.2395
6030	144228.7943
6031	144218.0319
6032	144205.7228
6033	144196.4377
6034	144185.4599
6035	144175.2393
6036	144169.6303
6037	144154.4191
6038	144143.2315
6039	144132.7858
6040	144123.9401
6041	144115.6571
6042	144100.6348
6043	144090.8803
6044	144075.5745
6045	144062.9443
6046	144050.0173
6047	144038.0269
6048	144026.502
6049	144005.4346
6050	144003.0341
6051	143983.1957
6052	143964.1191
6053	143954.3878
6054	143944.1873
6055	143935.6064
6056	143919.3302
6057	143909.4885
6058	143893.1842
6059	143872.7475
6060	143869.0942
6061	143860.2988
6062	143844.1471
6063	143828.8839
6064	143815.252
6065	143801.4354
6066	143791.7414
6067	143773.962
6068	143750.7606
6069	143741.4423
6070	143731.7424
6071	143720.2394
6072	143704.4861
6073	143691.6959
6074	143676.8236
6075	143661.7815
6076	143646.8569
6077	143632.7412
6078	143616.3697
6079	143607.1643
6080	143592.1659
6081	143582.5609
6082	143582.41
6083	143569.0064
6084	143553.9979
6085	143540.1265
6086	143523.9636
6087	143515.0573
6088	143504.0773
6089	143488.8063
6090	143476.9163
6091	143468.5913
6092	143449.0054
6093	143438.728
6094	143426.2678
6095	143419.3588
6096	143413.919
6097	143401.8949
6098	143381.8813
6099	143369.0825
6100	143357.4544
6101	143345.0722
6102	143342.3125
6103	143330.811
6104	143312.3808
6105	143301.6061
6106	143284.1744
6107	143272.9949
6108	143261.683
6109	143241.9195
6110	143227.7185
6111	143216.0073
6112	143199.784
6113	143182.7778
6114	143169.1501
6115	143156.2355
6116	143137.5727
6117	143124.876
6118	143101.914
6119	143093.6541
6120	143075.1252
6121	143061.9083
6122	143045.8185
6123	143036.2505
6124	143022.2382
6125	143010.0623
6126	142996.9332
6127	142989.0952
6128	142983.3322
6129	142972.9775
6130	142959.2542
6131	142950.1291
6132	142935.5123
6133	142922.317
6134	142906.8914
6135	142892.4036
6136	142881.4302
6137	142862.099
6138	142843.9864
6139	142833.0306
6140	142826.7356
6141	142814.8664
6142	142798.4159
6143	142778.6579
6144	142770.5546
6145	142760.7515
6146	142746.6054
6147	142732.2567
6148	142718.7956
6149	142700.6633
6150	142689.9591
6151	142673.8342
6152	142665.0301
6153	142654.004
6154	142636.6991
6155	142621.4819
6156	142606.1489
6157	142597.087
6158	142586.3275
6159	142572.6321
6160	142564.766
6161	142554.2711
6162	142537.5335
6163	142518.7284
6164	142506.4826
6165	142490.67
6166	142479.0622
6167	142468.7096
6168	142457.7496
6169	142448.3873
6170	142433.7075
6171	142424.873
6172	142408.55
6173	142397.1296
6174	142384.519
6175	142375.4227
6176	142360.3719
6177	142350.4963
6178	142336.1788
6179	142322.3852
6180	142303.9178
6181	142303.7949
6182	142289.2165
6183	142278.7268
6184	142268.0015
6185	142253.2094
6186	142243.6397
6187	142242.3431
6188	142228.8411
6189	142216.9166
6190	142211.0085
6191	142196.5165
6192	142196.4102
6193	142189.4078
6194	142174.4827
6195	142163.8146
6196	142143.2161
6197	142133.5676
6198	142123.9924
6199	142111.9999
6200	142094.8493
6201	142094.7283
6202	142080.0512
6203	142060.5605
6204	142048.4858
6205	142033.6496
6206	142016.2198
6207	141998.9573
6208	141986.3108
6209	141971.3922
6210	141964.2867
6211	141961.5844
6212	141942.5136
6213	141931.7959
6214	141920.0115
6215	141903.9064
6216	141889.4933
6217	141871.2283
6218	141868.9537
6219	141849.7771
6220	141840.0516
6221	141829.1085
6222	141811.4678
6223	141796.1684
6224	141784.7603
6225	141778.0753
6226	141766.258
6227	141750.1138
6228	141728.8532
6229	141711.7222
6230	141698.5419
6231	141680.1221
6232	141668.5681
6233	141643.8383
6234	141630.1815
6235	141612.4204
6236	141592.8379
6237	141581.7355
6238	141565.2461
6239	141552.4518
6240	141543.8493
6241	141533.6202
6242	141522.0948
6243	141510.5417
6244	141503.4022
6245	141484.5545
6246	141464.2641
6247	141448.1966
6248	141437.5333
6249	141431.3616
6250	141422.452
6251	141413.9181
6252	141404.0563
6253	141392.6328
6254	141373.8669
6255	141359.3889
6256	141345.8234
6257	141330.0142
6258	141313.9714
6259	141302.43
6260	141291.7327
6261	141279.4684
6262	141271.8581
6263	141257.0994
6264	141240.4494
6265	141224.4375
6266	141209.5778
6267	141195.1242
6268	141175.3749
6269	141168.362
6270	141151.8278
6271	141142.6163
6272	141125.756
6273	141118.2488
6274	141108.1366
6275	141098.6865
6276	141081.8908
6277	141068.6931
6278	141057.2347
6279	141049.7189
6280	141040.3837
6281	141031.763
6282	141020.113
6283	141010.7002
6284	141005.6306
6285	140996.9099
6286	140984.4327
6287	140966.8967
6288	140951.4588
6289	140932.5517
6290	140917.998
6291	140904.873
6292	140894.1276
6293	140880.6312
6294	140866.7074
6295	140856.2035
6296	140835.8388
6297	140822.9532
6298	140809.272
6299	140797.7239
6300	140788.2962
6301	140776.4148
6302	140761.3144
6303	140748.5118
6304	140748.3624
6305	140733.5313
6306	140722.9947
6307	140713.9253
6308	140704.5034
6309	140687.0277
6310	140677.438
6311	140659.9733
6312	140651.9176
6313	140644.7294
6314	140638.4018
6315	140624.4414
6316	140610.3551
6317	140598.0946
6318	140588.4115
6319	140572.0352
6320	140557.3641
6321	140539.176
6322	140532.9168
6323	140524.6925
6324	140513.4284
6325	140497.5731
6326	140486.0964
6327	140477.2499
6328	140463.003
6329	140444.6667
6330	140436.3593
6331	140417.0693
6332	140416.919
6333	140398.4089
6334	140388.0966
6335	140367.3842
6336	140364.0285
6337	140355.0325
6338	140340.0105
6339	140327.6481
6340	140317.4423
6341	140300.9336
6342	140289.0414
6343	140276.1298
6344	140265.3407
6345	140252.9508
6346	140243.2308
6347	140233.6556
6348	140219.5909
6349	140208.7961
6350	140196.5256
6351	140194.901
6352	140186.4314
6353	140168.6661
6354	140157.8905
6355	140147.7659
6356	140130.0411
6357	140108.0341
6358	140094.9608
6359	140086.9238
6360	140074.4004
6361	140064.7883
6362	140052.7737
6363	140040.7433
6364	140034.7171
6365	140028.218
6366	140009.8803
6367	139999.1169
6368	139981.3048
6369	139970.6293
6370	139960.2021
6371	139943.6032
6372	139927.3712
6373	139916.0946
6374	139900.743
6375	139886.9525
6376	139867.6333
6377	139852.2081
6378	139840.9725
6379	139826.7989
6380	139816.9719
6381	139799.6406
6382	139784.0893
6383	139774.2466
6384	139758.0049
6385	139740.8694
6386	139728.3186
6387	139713.7651
6388	139700.4532
6389	139685.5028
6390	139672.0339
6391	139664.3028
6392	139651.1084
6393	139639.6182
6394	139628.5214
6395	139608.167
